2015,"Guelph, Ontario","Disorderly houses, gaming and betting",Actual incidents,v62136343,46.136.1,0.00
2006,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate per 100000 population,v62136344,46.136.2,0.00
2007,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate per 100000 population,v62136344,46.136.2,0.00
2008,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate per 100000 population,v62136344,46.136.2,0.00
2009,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate per 100000 population,v62136344,46.136.2,..
2010,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate per 100000 population,v62136344,46.136.2,..
2011,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate per 100000 population,v62136344,46.136.2,..
2012,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate per 100000 population,v62136344,46.136.2,..
2013,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate per 100000 population,v62136344,46.136.2,0.00
2014,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate per 100000 population,v62136344,46.136.2,0.00
2015,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate per 100000 population,v62136344,46.136.2,0.00
2006,"Guelph, Ontario","Disorderly houses, gaming and betting",Percentage change in rate,v62136345,46.136.3,..
2007,"Guelph, Ontario","Disorderly houses, gaming and betting",Percentage change in rate,v62136345,46.136.3,0.00
2008,"Guelph, Ontario","Disorderly houses, gaming and betting",Percentage change in rate,v62136345,46.136.3,0.00
2009,"Guelph, Ontario","Disorderly houses, gaming and betting",Percentage change in rate,v62136345,46.136.3,..
2010,"Guelph, Ontario","Disorderly houses, gaming and betting",Percentage change in rate,v62136345,46.136.3,..
2011,"Guelph, Ontario","Disorderly houses, gaming and betting",Percentage change in rate,v62136345,46.136.3,..
2012,"Guelph, Ontario","Disorderly houses, gaming and betting",Percentage change in rate,v62136345,46.136.3,..
2013,"Guelph, Ontario","Disorderly houses, gaming and betting",Percentage change in rate,v62136345,46.136.3,0.00
2014,"Guelph, Ontario","Disorderly houses, gaming and betting",Percentage change in rate,v62136345,46.136.3,0.00
2015,"Guelph, Ontario","Disorderly houses, gaming and betting",Percentage change in rate,v62136345,46.136.3,0.00
2006,"Guelph, Ontario","Disorderly houses, gaming and betting",Total cleared,v62136346,46.136.4,0.00
2007,"Guelph, Ontario","Disorderly houses, gaming and betting",Total cleared,v62136346,46.136.4,0.00
2008,"Guelph, Ontario","Disorderly houses, gaming and betting",Total cleared,v62136346,46.136.4,0.00
2009,"Guelph, Ontario","Disorderly houses, gaming and betting",Total cleared,v62136346,46.136.4,..
2010,"Guelph, Ontario","Disorderly houses, gaming and betting",Total cleared,v62136346,46.136.4,..
2011,"Guelph, Ontario","Disorderly houses, gaming and betting",Total cleared,v62136346,46.136.4,..
2012,"Guelph, Ontario","Disorderly houses, gaming and betting",Total cleared,v62136346,46.136.4,..
2013,"Guelph, Ontario","Disorderly houses, gaming and betting",Total cleared,v62136346,46.136.4,0.00
2014,"Guelph, Ontario","Disorderly houses, gaming and betting",Total cleared,v62136346,46.136.4,0.00
2015,"Guelph, Ontario","Disorderly houses, gaming and betting",Total cleared,v62136346,46.136.4,0.00
2006,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared by charge,v62136347,46.136.5,0.00
2007,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared by charge,v62136347,46.136.5,0.00
2008,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared by charge,v62136347,46.136.5,0.00
2009,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared by charge,v62136347,46.136.5,..
2010,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared by charge,v62136347,46.136.5,..
2011,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared by charge,v62136347,46.136.5,..
2012,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared by charge,v62136347,46.136.5,..
2013,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared by charge,v62136347,46.136.5,0.00
2014,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared by charge,v62136347,46.136.5,0.00
2015,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared by charge,v62136347,46.136.5,0.00
2006,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared otherwise,v62136348,46.136.6,0.00
2007,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared otherwise,v62136348,46.136.6,0.00
2008,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared otherwise,v62136348,46.136.6,0.00
2009,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared otherwise,v62136348,46.136.6,..
2010,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared otherwise,v62136348,46.136.6,..
2011,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared otherwise,v62136348,46.136.6,..
2012,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared otherwise,v62136348,46.136.6,..
2013,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared otherwise,v62136348,46.136.6,0.00
2014,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared otherwise,v62136348,46.136.6,0.00
2015,"Guelph, Ontario","Disorderly houses, gaming and betting",Cleared otherwise,v62136348,46.136.6,0.00
2006,"Guelph, Ontario","Disorderly houses, gaming and betting",Total persons charged,v62136349,46.136.7,0.00
2007,"Guelph, Ontario","Disorderly houses, gaming and betting",Total persons charged,v62136349,46.136.7,0.00
2008,"Guelph, Ontario","Disorderly houses, gaming and betting",Total persons charged,v62136349,46.136.7,0.00
2009,"Guelph, Ontario","Disorderly houses, gaming and betting",Total persons charged,v62136349,46.136.7,..
2010,"Guelph, Ontario","Disorderly houses, gaming and betting",Total persons charged,v62136349,46.136.7,..
2011,"Guelph, Ontario","Disorderly houses, gaming and betting",Total persons charged,v62136349,46.136.7,..
2012,"Guelph, Ontario","Disorderly houses, gaming and betting",Total persons charged,v62136349,46.136.7,..
2013,"Guelph, Ontario","Disorderly houses, gaming and betting",Total persons charged,v62136349,46.136.7,0.00
2014,"Guelph, Ontario","Disorderly houses, gaming and betting",Total persons charged,v62136349,46.136.7,0.00
2015,"Guelph, Ontario","Disorderly houses, gaming and betting",Total persons charged,v62136349,46.136.7,0.00
2006,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, total persons charged per 100000 population aged 12 years and over,v62136350,46.136.8,0.00
2007,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, total persons charged per 100000 population aged 12 years and over,v62136350,46.136.8,0.00
2008,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, total persons charged per 100000 population aged 12 years and over,v62136350,46.136.8,0.00
2009,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, total persons charged per 100000 population aged 12 years and over,v62136350,46.136.8,..
2010,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, total persons charged per 100000 population aged 12 years and over,v62136350,46.136.8,..
2011,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, total persons charged per 100000 population aged 12 years and over,v62136350,46.136.8,..
2012,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, total persons charged per 100000 population aged 12 years and over,v62136350,46.136.8,..
2013,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, total persons charged per 100000 population aged 12 years and over,v62136350,46.136.8,0.00
2014,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, total persons charged per 100000 population aged 12 years and over,v62136350,46.136.8,0.00
2015,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, total persons charged per 100000 population aged 12 years and over,v62136350,46.136.8,0.00
2006,"Guelph, Ontario","Disorderly houses, gaming and betting",Total adult charged,v62136351,46.136.9,0.00
2007,"Guelph, Ontario","Disorderly houses, gaming and betting",Total adult charged,v62136351,46.136.9,0.00
2008,"Guelph, Ontario","Disorderly houses, gaming and betting",Total adult charged,v62136351,46.136.9,0.00
2009,"Guelph, Ontario","Disorderly houses, gaming and betting",Total adult charged,v62136351,46.136.9,..
2010,"Guelph, Ontario","Disorderly houses, gaming and betting",Total adult charged,v62136351,46.136.9,..
2011,"Guelph, Ontario","Disorderly houses, gaming and betting",Total adult charged,v62136351,46.136.9,..
2012,"Guelph, Ontario","Disorderly houses, gaming and betting",Total adult charged,v62136351,46.136.9,..
2013,"Guelph, Ontario","Disorderly houses, gaming and betting",Total adult charged,v62136351,46.136.9,0.00
2014,"Guelph, Ontario","Disorderly houses, gaming and betting",Total adult charged,v62136351,46.136.9,0.00
2015,"Guelph, Ontario","Disorderly houses, gaming and betting",Total adult charged,v62136351,46.136.9,0.00
2006,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, adult charged per 100000 population aged 18 years and over,v62136352,46.136.10,0.00
2007,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, adult charged per 100000 population aged 18 years and over,v62136352,46.136.10,0.00
2008,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, adult charged per 100000 population aged 18 years and over,v62136352,46.136.10,0.00
2009,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, adult charged per 100000 population aged 18 years and over,v62136352,46.136.10,..
2010,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, adult charged per 100000 population aged 18 years and over,v62136352,46.136.10,..
2011,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, adult charged per 100000 population aged 18 years and over,v62136352,46.136.10,..
2012,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, adult charged per 100000 population aged 18 years and over,v62136352,46.136.10,..
2013,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, adult charged per 100000 population aged 18 years and over,v62136352,46.136.10,0.00
2014,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, adult charged per 100000 population aged 18 years and over,v62136352,46.136.10,0.00
2015,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, adult charged per 100000 population aged 18 years and over,v62136352,46.136.10,0.00
2006,"Guelph, Ontario","Disorderly houses, gaming and betting",Total youth charged,v62136353,46.136.11,0.00
2007,"Guelph, Ontario","Disorderly houses, gaming and betting",Total youth charged,v62136353,46.136.11,0.00
2008,"Guelph, Ontario","Disorderly houses, gaming and betting",Total youth charged,v62136353,46.136.11,0.00
2009,"Guelph, Ontario","Disorderly houses, gaming and betting",Total youth charged,v62136353,46.136.11,..
2010,"Guelph, Ontario","Disorderly houses, gaming and betting",Total youth charged,v62136353,46.136.11,..
2011,"Guelph, Ontario","Disorderly houses, gaming and betting",Total youth charged,v62136353,46.136.11,..
2012,"Guelph, Ontario","Disorderly houses, gaming and betting",Total youth charged,v62136353,46.136.11,..
2013,"Guelph, Ontario","Disorderly houses, gaming and betting",Total youth charged,v62136353,46.136.11,0.00
2014,"Guelph, Ontario","Disorderly houses, gaming and betting",Total youth charged,v62136353,46.136.11,0.00
2015,"Guelph, Ontario","Disorderly houses, gaming and betting",Total youth charged,v62136353,46.136.11,0.00
2006,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth charged per 100000 population aged 12 to 17 years,v62136354,46.136.12,0.00
2007,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth charged per 100000 population aged 12 to 17 years,v62136354,46.136.12,0.00
2008,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth charged per 100000 population aged 12 to 17 years,v62136354,46.136.12,0.00
2009,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth charged per 100000 population aged 12 to 17 years,v62136354,46.136.12,..
2010,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth charged per 100000 population aged 12 to 17 years,v62136354,46.136.12,..
2011,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth charged per 100000 population aged 12 to 17 years,v62136354,46.136.12,..
2012,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth charged per 100000 population aged 12 to 17 years,v62136354,46.136.12,..
2013,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth charged per 100000 population aged 12 to 17 years,v62136354,46.136.12,0.00
2014,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth charged per 100000 population aged 12 to 17 years,v62136354,46.136.12,0.00
2015,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth charged per 100000 population aged 12 to 17 years,v62136354,46.136.12,0.00
2006,"Guelph, Ontario","Disorderly houses, gaming and betting",Total, youth not charged,v62136355,46.136.13,0.00
2007,"Guelph, Ontario","Disorderly houses, gaming and betting",Total, youth not charged,v62136355,46.136.13,0.00
2008,"Guelph, Ontario","Disorderly houses, gaming and betting",Total, youth not charged,v62136355,46.136.13,0.00
2009,"Guelph, Ontario","Disorderly houses, gaming and betting",Total, youth not charged,v62136355,46.136.13,..
2010,"Guelph, Ontario","Disorderly houses, gaming and betting",Total, youth not charged,v62136355,46.136.13,..
2011,"Guelph, Ontario","Disorderly houses, gaming and betting",Total, youth not charged,v62136355,46.136.13,..
2012,"Guelph, Ontario","Disorderly houses, gaming and betting",Total, youth not charged,v62136355,46.136.13,..
2013,"Guelph, Ontario","Disorderly houses, gaming and betting",Total, youth not charged,v62136355,46.136.13,0.00
2014,"Guelph, Ontario","Disorderly houses, gaming and betting",Total, youth not charged,v62136355,46.136.13,0.00
2015,"Guelph, Ontario","Disorderly houses, gaming and betting",Total, youth not charged,v62136355,46.136.13,0.00
2006,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136356,46.136.14,0.00
2007,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136356,46.136.14,0.00
2008,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136356,46.136.14,0.00
2009,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136356,46.136.14,..
2010,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136356,46.136.14,..
2011,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136356,46.136.14,..
2012,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136356,46.136.14,..
2013,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136356,46.136.14,0.00
2014,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136356,46.136.14,0.00
2015,"Guelph, Ontario","Disorderly houses, gaming and betting",Rate, youth not charged per 100000 population aged 12 to 17 years,v62136356,46.136.14,0.00
2005,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Actual incidents,v52125389,46.137.1,..
2006,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Actual incidents,v52125389,46.137.1,44.00
2007,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Actual incidents,v52125389,46.137.1,40.00
2008,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Actual incidents,v52125389,46.137.1,31.00
2009,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Actual incidents,v52125389,46.137.1,27.00
2010,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Actual incidents,v52125389,46.137.1,16.00
2011,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Actual incidents,v52125389,46.137.1,9.00
2012,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Actual incidents,v52125389,46.137.1,7.00
2013,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Actual incidents,v52125389,46.137.1,4.00
2014,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Actual incidents,v52125389,46.137.1,0.00
2015,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Actual incidents,v52125389,46.137.1,0.00
2005,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate per 100000 population,v52125395,46.137.2,..
2006,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate per 100000 population,v52125395,46.137.2,36.69
2007,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate per 100000 population,v52125395,46.137.2,33.17
2008,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate per 100000 population,v52125395,46.137.2,25.46
2009,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate per 100000 population,v52125395,46.137.2,21.99
2010,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate per 100000 population,v52125395,46.137.2,12.87
2011,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate per 100000 population,v52125395,46.137.2,7.16
2012,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate per 100000 population,v52125395,46.137.2,5.50
2013,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate per 100000 population,v52125395,46.137.2,3.12
2014,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate per 100000 population,v52125395,46.137.2,0.00
2015,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate per 100000 population,v52125395,46.137.2,0.00
2006,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Percentage change in rate,v52125394,46.137.3,..
2007,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Percentage change in rate,v52125394,46.137.3,-9.60
2008,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Percentage change in rate,v52125394,46.137.3,-23.22
2009,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Percentage change in rate,v52125394,46.137.3,-13.64
2010,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Percentage change in rate,v52125394,46.137.3,-41.47
2011,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Percentage change in rate,v52125394,46.137.3,-44.36
2012,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Percentage change in rate,v52125394,46.137.3,-23.14
2013,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Percentage change in rate,v52125394,46.137.3,-43.30
2014,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Percentage change in rate,v52125394,46.137.3,-100.00
2015,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Percentage change in rate,v52125394,46.137.3,0.00
2005,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total cleared,v52125397,46.137.4,..
2006,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total cleared,v52125397,46.137.4,15.00
2007,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total cleared,v52125397,46.137.4,43.00
2008,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total cleared,v52125397,46.137.4,22.00
2009,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total cleared,v52125397,46.137.4,16.00
2010,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total cleared,v52125397,46.137.4,9.00
2011,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total cleared,v52125397,46.137.4,6.00
2012,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total cleared,v52125397,46.137.4,4.00
2013,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total cleared,v52125397,46.137.4,3.00
2014,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total cleared,v52125397,46.137.4,1.00
2015,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total cleared,v52125397,46.137.4,0.00
2005,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared by charge,v52125392,46.137.5,..
2006,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared by charge,v52125392,46.137.5,5.00
2007,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared by charge,v52125392,46.137.5,7.00
2008,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared by charge,v52125392,46.137.5,7.00
2009,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared by charge,v52125392,46.137.5,0.00
2010,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared by charge,v52125392,46.137.5,0.00
2011,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared by charge,v52125392,46.137.5,0.00
2012,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared by charge,v52125392,46.137.5,0.00
2013,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared by charge,v52125392,46.137.5,0.00
2014,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared by charge,v52125392,46.137.5,0.00
2015,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared by charge,v52125392,46.137.5,0.00
2005,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared otherwise,v52125393,46.137.6,..
2006,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared otherwise,v52125393,46.137.6,10.00
2007,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared otherwise,v52125393,46.137.6,36.00
2008,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared otherwise,v52125393,46.137.6,15.00
2009,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared otherwise,v52125393,46.137.6,16.00
2010,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared otherwise,v52125393,46.137.6,9.00
2011,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared otherwise,v52125393,46.137.6,6.00
2012,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared otherwise,v52125393,46.137.6,4.00
2013,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared otherwise,v52125393,46.137.6,3.00
2014,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared otherwise,v52125393,46.137.6,1.00
2015,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Cleared otherwise,v52125393,46.137.6,0.00
2005,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total persons charged,v52125396,46.137.7,..
2006,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total persons charged,v52125396,46.137.7,4.00
2007,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total persons charged,v52125396,46.137.7,6.00
2008,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total persons charged,v52125396,46.137.7,6.00
2009,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total persons charged,v52125396,46.137.7,0.00
2010,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total persons charged,v52125396,46.137.7,0.00
2011,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total persons charged,v52125396,46.137.7,0.00
2012,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total persons charged,v52125396,46.137.7,0.00
2013,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total persons charged,v52125396,46.137.7,0.00
2014,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total persons charged,v52125396,46.137.7,0.00
2015,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total persons charged,v52125396,46.137.7,0.00
2005,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate, total persons charged per 100000 population aged 12 years and over,v52125398,46.137.8,..
2006,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate, total persons charged per 100000 population aged 12 years and over,v52125398,46.137.8,3.89
2007,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate, total persons charged per 100000 population aged 12 years and over,v52125398,46.137.8,5.79
2008,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate, total persons charged per 100000 population aged 12 years and over,v52125398,46.137.8,5.73
2009,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate, total persons charged per 100000 population aged 12 years and over,v52125398,46.137.8,0.00
2010,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate, total persons charged per 100000 population aged 12 years and over,v52125398,46.137.8,0.00
2011,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate, total persons charged per 100000 population aged 12 years and over,v52125398,46.137.8,0.00
2012,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate, total persons charged per 100000 population aged 12 years and over,v52125398,46.137.8,0.00
2013,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate, total persons charged per 100000 population aged 12 years and over,v52125398,46.137.8,0.00
2014,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate, total persons charged per 100000 population aged 12 years and over,v52125398,46.137.8,0.00
2015,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate, total persons charged per 100000 population aged 12 years and over,v52125398,46.137.8,0.00
2005,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total adult charged,v52125390,46.137.9,..
2006,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total adult charged,v52125390,46.137.9,3.00
2007,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total adult charged,v52125390,46.137.9,5.00
2008,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total adult charged,v52125390,46.137.9,6.00
2009,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total adult charged,v52125390,46.137.9,0.00
2010,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total adult charged,v52125390,46.137.9,0.00
2011,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total adult charged,v52125390,46.137.9,0.00
2012,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total adult charged,v52125390,46.137.9,0.00
2013,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total adult charged,v52125390,46.137.9,0.00
2014,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total adult charged,v52125390,46.137.9,0.00
2015,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Total adult charged,v52125390,46.137.9,0.00
2005,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate, adult charged per 100000 population aged 18 years and over,v52125391,46.137.10,..
2006,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate, adult charged per 100000 population aged 18 years and over,v52125391,46.137.10,3.20
2007,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate, adult charged per 100000 population aged 18 years and over,v52125391,46.137.10,5.30
2008,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate, adult charged per 100000 population aged 18 years and over,v52125391,46.137.10,6.29
2009,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate, adult charged per 100000 population aged 18 years and over,v52125391,46.137.10,0.00
2010,"Guelph, Ontario","Offences against the person and reputation (Part VIII Criminal Code)",Rate, adult charged per 100000 population aged 18 years and over,v52125391,46.137.10,0.00
